MONTH,AGE,ACTIVITY,LANDUSE,BITE_STATUS
July,2,1,61,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,3,60,1
July,2,1,60,1
July,2,2,20,1
July,3,1,60,1
July,2,2,20,1
July,1,3,62,1
July,2,2,20,1
July,2,2,20,1
July,3,2,20,1
July,1,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,3,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,1,7,62,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,61,1
July,2,1,60,1
July,1,3,60,1
July,2,3,61,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,5,61,1
July,2,3,61,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,20,1
July,1,3,20,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,3,20,1
July,2,1,60,1
July,1,1,60,1
July,2,1,61,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,5,20,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,62,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,62,1
July,2,1,60,1
July,2,7,61,1
July,2,1,60,1
July,2,3,60,1
July,2,5,60,1
July,2,5,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,62,1
July,2,1,60,1
July,2,1,60,1
July,1,1,61,1
July,2,1,60,1
July,2,5,60,1
July,2,1,60,1
July,2,7,62,1
July,2,1,60,1
July,2,1,60,1
July,1,5,62,1
July,2,3,60,1
July,1,1,60,1
July,2,1,60,1
July,3,7,61,1
July,2,1,60,1
July,2,1,60,1
July,2,1,20,1
July,2,7,62,1
July,2,1,60,1
July,2,1,61,1
July,2,3,60,1
July,2,1,62,1
July,2,1,60,1
July,3,1,60,1
July,1,1,60,1
July,1,1,60,1
July,2,3,60,1
July,3,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,3,1,60,1
July,2,1,62,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,1,1,20,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,62,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,3,1,60,1
July,2,1,60,1
July,1,1,61,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,3,60,1
July,1,5,62,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,3,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,61,1
July,2,3,60,1
July,2,3,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,62,1
July,1,5,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,1,3,61,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,3,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,5,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,3,1,60,1
July,2,1,60,1
July,2,5,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,5,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,3,62,1
July,3,1,60,1
July,2,1,61,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,7,62,1
July,2,5,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,61,1
July,1,3,60,1
July,3,7,61,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,1,3,60,1
July,2,1,20,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,1,1,61,1
July,2,1,60,1
July,2,5,60,1
July,2,3,60,1
July,1,5,60,1
July,2,1,60,1
July,2,1,60,1
July,1,3,60,1
July,3,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,3,2,20,1
July,1,1,60,1
July,2,2,20,1
July,2,1,60,1
July,1,1,60,1
July,2,3,20,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,1,1,61,1
July,1,1,60,1
July,2,2,20,1
July,2,3,60,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,3,7,60,1
July,2,2,20,1
July,2,2,20,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,6,62,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,1,1,60,1
July,2,2,20,1
July,2,1,60,1
July,3,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,3,4,61,1
July,1,4,60,1
July,2,2,20,1
July,2,7,62,1
July,2,1,60,1
July,2,2,20,1
July,2,6,60,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,3,60,1
July,1,1,60,1
July,2,7,62,1
July,2,2,20,1
July,2,2,20,1
July,1,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,1,1,60,1
July,2,1,60,1
July,2,3,61,1
July,2,1,60,1
July,2,1,60,1
July,2,5,60,1
July,2,1,60,1
July,1,3,60,1
July,3,3,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,61,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,3,1,60,1
July,2,1,60,1
July,2,7,60,1
July,3,1,60,1
July,2,1,60,1
July,2,1,20,1
July,2,1,60,1
July,2,7,62,1
July,2,1,60,1
July,2,1,60,1
July,2,1,20,1
July,1,1,20,1
July,2,5,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,3,62,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,3,5,62,1
July,1,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,7,61,1
July,1,1,60,1
July,3,3,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,5,62,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,3,1,60,1
July,2,2,20,1
July,1,1,60,1
July,2,2,20,1
July,3,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,4,60,1
July,3,5,62,1
July,2,2,20,1
July,2,1,60,1
July,2,4,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,1,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,3,60,1
July,2,2,20,1
July,1,1,60,1
July,2,1,60,1
July,1,5,60,1
July,2,2,20,1
July,2,2,20,1
July,1,5,62,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,3,2,20,1
July,2,6,20,1
July,2,6,60,1
July,1,1,60,1
July,2,1,60,1
July,2,2,20,1
July,1,5,62,1
July,3,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,5,61,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,1,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,7,62,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,3,2,20,1
July,2,3,60,1
July,2,4,20,1
July,2,2,20,1
July,2,1,60,1
July,2,6,60,1
July,3,3,60,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,1,1,60,1
July,1,1,60,1
July,2,2,20,1
July,2,4,60,1
July,2,2,20,1
July,2,7,62,1
July,2,6,60,1
July,2,1,60,1
July,2,3,62,1
July,2,2,20,1
July,2,3,60,1
July,2,2,20,1
July,2,3,60,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,1,61,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,3,60,1
July,2,1,20,1
July,1,5,60,1
July,2,1,60,1
July,1,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,20,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,3,60,1
July,1,1,60,1
July,2,5,62,1
July,2,3,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,7,60,1
July,2,7,60,1
July,2,3,62,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,20,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,3,3,60,1
July,2,7,60,1
July,2,1,61,1
July,2,1,60,1
July,1,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,61,1
July,2,1,61,1
July,1,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,7,60,1
July,2,1,60,1
July,3,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,5,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,7,61,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,5,60,1
July,2,3,60,1
July,2,1,60,1
July,1,1,60,1
July,3,1,60,1
July,2,7,60,1
July,2,3,61,1
July,1,1,60,1
July,3,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,5,60,1
July,2,3,20,1
July,3,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,61,1
July,2,1,60,1
July,2,3,61,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,1,1,60,1
July,3,5,62,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,7,61,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,7,62,1
July,2,1,60,1
July,2,1,60,1
July,1,3,20,1
July,2,1,60,1
July,2,1,60,1
July,3,5,60,1
July,2,1,60,1
July,1,1,60,1
July,1,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,5,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,3,1,60,1
July,2,1,61,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,61,1
July,3,1,60,1
July,2,1,60,1
July,2,5,62,1
July,2,3,60,1
July,2,1,60,1
July,3,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,1,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,5,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,3,60,1
July,2,7,62,1
July,2,7,60,1
July,1,3,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,5,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,20,1
July,2,3,60,1
July,2,3,60,1
July,1,7,60,1
July,2,1,20,1
July,2,1,60,1
July,2,1,60,1
July,2,5,62,1
July,2,1,60,1
July,2,7,60,1
July,3,7,20,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,3,1,60,1
July,2,2,20,1
July,2,5,61,1
July,1,4,62,1
July,1,4,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,1,1,60,1
July,2,2,20,1
July,2,1,60,1
July,3,5,62,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,5,60,1
July,2,2,20,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,3,60,1
July,2,4,60,1
July,2,1,60,1
July,2,3,60,1
July,2,2,20,1
July,1,4,60,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,3,60,1
July,1,4,62,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,3,60,1
July,2,1,60,1
July,2,7,61,1
July,1,7,60,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,5,60,1
July,2,1,60,1
July,2,1,60,1
July,2,4,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,5,62,1
July,2,5,62,1
July,2,1,60,1
July,1,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,3,7,60,1
July,1,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,3,1,60,1
July,2,3,60,1
July,1,1,60,1
July,2,1,61,1
July,2,1,60,1
July,2,1,60,1
July,1,3,62,1
July,2,1,60,1
July,2,1,60,1
July,3,3,62,1
July,2,5,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,3,1,60,1
July,3,3,60,1
July,2,7,61,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,62,1
July,2,3,62,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,62,1
July,1,1,60,1
July,2,2,20,1
July,1,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,7,62,1
July,1,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,4,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,5,60,1
July,2,1,60,1
July,3,7,60,1
July,1,7,60,1
July,3,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,4,60,1
July,1,1,60,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,3,60,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,2,20,1
July,2,1,60,1
July,2,1,60,1
July,3,4,61,1
July,2,2,20,1
July,2,1,60,1
July,2,2,20,1
July,2,4,60,1
July,2,7,62,1
July,2,3,60,1
July,2,1,60,1
July,1,1,60,1
July,2,2,20,1
July,1,3,20,1
July,2,3,60,1
July,3,3,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,61,1
July,2,1,20,1
July,2,1,60,1
July,2,3,20,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,61,1
July,2,1,62,1
July,2,1,60,1
July,2,1,60,1
July,2,3,61,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,20,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,1,20,1
July,1,1,60,1
July,2,1,60,1
July,2,5,62,1
July,1,5,60,1
July,2,1,60,1
July,2,1,20,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,3,20,1
July,1,1,60,1
July,2,7,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,62,1
July,2,7,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,1,1,61,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,3,60,1
July,3,7,60,1
July,2,1,60,1
July,3,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,3,60,1
July,2,1,60,1
July,1,1,60,1
July,2,7,60,1
July,1,1,60,1
July,2,5,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,2,1,62,1
July,1,1,60,1
July,1,1,20,1
July,2,3,20,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,7,62,1
July,2,1,20,1
July,2,1,60,1
July,2,3,60,1
July,1,1,60,1
July,2,1,60,1
July,2,3,60,1
July,2,1,60,1
July,1,1,60,1
July,2,3,60,1
July,2,1,61,1
July,1,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,1,60,1
July,2,7,60,1
July,2,3,60,1
July,2,1,60,1
July,2,1,60,1
July,1,1,60,1
July,2,1,60,1
July,1,1,60,1
July,3,1,60,1
July,2,5,60,1
July,2,3,60,1
August,2,7,62,1
August,2,3,62,1
August,2,1,60,1
August,2,6,60,1
August,2,2,20,1
August,2,2,20,1
August,1,1,60,1
August,1,1,60,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,1,60,1
August,3,2,20,1
August,2,6,60,1
August,2,3,60,1
August,2,1,60,1
August,2,7,62,1
August,2,2,20,1
August,3,1,60,1
August,2,2,20,1
August,2,5,60,1
August,1,1,60,1
August,2,3,60,1
August,2,2,20,1
August,2,3,60,1
August,2,1,60,1
August,2,2,20,1
August,2,1,60,1
August,2,1,60,1
August,2,2,20,1
August,2,1,60,1
August,2,2,20,1
August,3,1,60,1
August,2,2,20,1
August,2,2,20,1
August,2,1,60,1
August,2,1,60,1
August,2,1,61,1
August,2,1,60,1
August,2,1,60,1
August,3,1,60,1
August,2,1,60,1
August,3,1,60,1
August,2,7,62,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,1,1,60,1
August,3,3,61,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,1,1,60,1
August,2,1,60,1
August,3,5,20,1
August,2,3,62,1
August,2,1,60,1
August,2,1,60,1
August,2,3,60,1
August,2,1,60,1
August,2,7,62,1
August,2,1,60,1
August,2,7,60,1
August,2,1,60,1
August,2,1,20,1
August,2,3,60,1
August,2,3,60,1
August,2,3,60,1
August,2,3,60,1
August,1,3,61,1
August,2,3,60,1
August,2,3,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,3,60,1
August,2,1,60,1
August,2,1,60,1
August,2,3,60,1
August,2,3,61,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,3,60,1
August,2,3,60,1
August,2,3,60,1
August,2,1,60,1
August,2,7,62,1
August,2,1,20,1
August,3,3,60,1
August,1,3,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,20,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,3,60,1
August,2,1,60,1
August,2,1,20,1
August,2,1,60,1
August,2,5,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,7,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,1,5,60,1
August,1,1,60,1
August,1,3,60,1
August,2,7,61,1
August,2,1,61,1
August,2,3,60,1
August,2,5,62,1
August,1,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,3,61,1
August,2,7,61,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,1,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,1,1,60,1
August,2,5,60,1
August,1,1,60,1
August,2,3,62,1
August,2,1,60,1
August,1,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,3,3,60,1
August,2,1,60,1
August,2,1,60,1
August,1,1,61,1
August,1,1,60,1
August,2,7,60,1
August,2,1,60,1
August,2,3,20,1
August,3,1,60,1
August,1,7,61,1
August,2,1,60,1
August,2,3,60,1
August,2,3,60,1
August,2,1,60,1
August,1,1,60,1
August,2,1,60,1
August,2,7,60,1
August,2,1,60,1
August,1,1,20,1
August,2,1,60,1
August,2,3,60,1
August,2,3,60,1
August,1,1,60,1
August,2,1,60,1
August,2,1,60,1
August,1,5,60,1
August,2,1,60,1
August,1,5,62,1
August,2,1,60,1
August,2,1,60,1
August,1,1,60,1
August,2,3,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,3,60,1
August,2,1,60,1
August,2,3,60,1
August,3,1,60,1
August,2,3,62,1
August,2,7,20,1
August,2,1,60,1
August,2,3,60,1
August,2,1,60,1
August,2,3,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,3,60,1
August,2,7,60,1
August,2,1,60,1
August,3,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,7,60,1
August,1,1,20,1
August,2,1,60,1
August,2,1,60,1
August,1,1,60,1
August,2,7,60,1
August,2,1,60,1
August,1,7,61,1
August,2,1,60,1
August,3,1,62,1
August,2,1,60,1
August,2,5,60,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,1,60,1
August,2,3,60,1
August,2,1,60,1
August,3,1,60,1
August,2,1,60,1
August,2,2,20,1
August,2,2,20,1
August,2,3,60,1
August,2,2,20,1
August,2,2,20,1
August,1,1,61,1
August,3,6,62,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,1,1,60,1
August,2,2,20,1
August,2,2,20,1
August,3,2,20,1
August,2,1,60,1
August,2,1,60,1
August,3,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,1,60,1
August,2,4,61,1
August,2,1,60,1
August,2,1,60,1
August,2,2,20,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,6,60,1
August,2,3,60,1
August,2,1,20,1
August,2,7,60,1
August,2,1,60,1
August,1,1,62,1
August,2,3,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,3,5,62,1
August,2,1,60,1
August,2,1,60,1
August,2,5,60,1
August,1,1,60,1
August,3,1,60,1
August,2,3,61,1
August,2,1,20,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,5,62,1
August,2,3,60,1
August,2,1,60,1
August,2,1,20,1
August,2,7,61,1
August,2,3,60,1
August,2,7,60,1
August,1,5,20,1
August,3,3,61,1
August,2,1,60,1
August,2,5,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,61,1
August,3,1,60,1
August,2,3,60,1
August,2,3,60,1
August,1,3,60,1
August,2,1,60,1
August,1,5,60,1
August,2,7,60,1
August,2,2,20,1
August,2,3,60,1
August,2,2,20,1
August,2,7,60,1
August,2,4,60,1
August,2,1,60,1
August,2,2,20,1
August,1,1,60,1
August,2,2,20,1
August,2,1,60,1
August,2,1,60,1
August,1,1,60,1
August,3,7,62,1
August,2,2,20,1
August,2,2,20,1
August,2,1,60,1
August,2,2,20,1
August,2,2,20,1
August,2,6,20,1
August,2,1,60,1
August,2,7,60,1
August,2,2,20,1
August,2,3,20,1
August,2,3,60,1
August,2,2,20,1
August,2,1,60,1
August,2,1,60,1
August,1,3,62,1
August,2,2,20,1
August,2,2,20,1
August,2,3,60,1
August,2,2,20,1
August,2,2,20,1
August,2,3,60,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,2,20,1
August,2,6,60,1
August,2,1,60,1
August,2,1,60,1
August,2,7,60,1
August,2,5,60,1
August,2,1,60,1
August,2,1,60,1
August,2,1,60,1
August,2,7,62,1
August,1,1,60,1
August,1,1,60,1
August,2,3,60,1
August,3,3,62,1
August,2,1,60,1
August,2,5,61,1
August,2,1,60,1
August,2,1,62,1
August,3,1,60,1
August,2,3,61,1
August,2,3,62,1
August,2,3,61,1
August,2,3,60,1
August,1,1,60,1
August,2,1,60,1
August,3,1,60,1
August,1,3,62,1
August,2,7,20,1
